molecular_trait_id	haQTL	mQTL	eQTL	pQTL
tad278	FALSE	TRUE	FALSE	FALSE
tad278	FALSE	TRUE	FALSE	FALSE
tad279	FALSE	TRUE	TRUE	FALSE
tad279	FALSE	TRUE	FALSE	FALSE
tad279	FALSE	TRUE	FALSE	FALSE
tad279	FALSE	TRUE	FALSE	FALSE
tad279	FALSE	TRUE	FALSE	FALSE
tad279	FALSE	TRUE	FALSE	FALSE
tad279	FALSE	TRUE	FALSE	FALSE
tad28	TRUE	TRUE	FALSE	FALSE
tad28	FALSE	TRUE	TRUE	FALSE
tad28	FALSE	TRUE	FALSE	FALSE
tad280	FALSE	TRUE	FALSE	FALSE
tad280	FALSE	TRUE	TRUE	FALSE
tad280	FALSE	TRUE	TRUE	FALSE
tad280	FALSE	TRUE	FALSE	FALSE
tad280	FALSE	TRUE	FALSE	FALSE
tad280	FALSE	TRUE	FALSE	FALSE
tad280	FALSE	TRUE	FALSE	FALSE
tad281	FALSE	TRUE	FALSE	FALSE
tad282	FALSE	TRUE	FALSE	FALSE
tad282	FALSE	TRUE	FALSE	FALSE
tad282	FALSE	TRUE	FALSE	FALSE
tad282	FALSE	TRUE	FALSE	FALSE
tad282	FALSE	TRUE	FALSE	FALSE
tad282	FALSE	TRUE	FALSE	FALSE
tad283	TRUE	TRUE	FALSE	FALSE
tad283	FALSE	TRUE	FALSE	FALSE
tad283	FALSE	TRUE	FALSE	FALSE
tad283	FALSE	TRUE	FALSE	FALSE
tad284	FALSE	TRUE	TRUE	FALSE
tad284	FALSE	TRUE	FALSE	FALSE
tad284	FALSE	TRUE	FALSE	FALSE
tad284	FALSE	TRUE	TRUE	FALSE
tad284	FALSE	TRUE	FALSE	FALSE
tad284	FALSE	TRUE	FALSE	FALSE
tad284	TRUE	TRUE	FALSE	FALSE
tad284	FALSE	TRUE	FALSE	FALSE
tad284	FALSE	TRUE	FALSE	FALSE
tad284	FALSE	TRUE	FALSE	FALSE
tad284	FALSE	TRUE	FALSE	FALSE
tad285	FALSE	TRUE	FALSE	FALSE
tad286	FALSE	TRUE	FALSE	FALSE
tad286	FALSE	TRUE	FALSE	FALSE
tad286	FALSE	TRUE	FALSE	FALSE
tad287	FALSE	TRUE	FALSE	FALSE
tad288	FALSE	TRUE	FALSE	FALSE
tad289	FALSE	TRUE	FALSE	FALSE
tad289	FALSE	TRUE	FALSE	FALSE
tad289	FALSE	TRUE	FALSE	FALSE
tad289	FALSE	TRUE	FALSE	FALSE
tad289	FALSE	TRUE	FALSE	FALSE
tad289	FALSE	TRUE	FALSE	FALSE
tad29	FALSE	TRUE	TRUE	FALSE
tad29	FALSE	TRUE	TRUE	FALSE
tad29	FALSE	TRUE	TRUE	FALSE
tad290	FALSE	TRUE	FALSE	FALSE
tad290	FALSE	TRUE	FALSE	FALSE
tad290	FALSE	TRUE	FALSE	FALSE
tad290	FALSE	TRUE	FALSE	FALSE
tad290	FALSE	TRUE	FALSE	FALSE
tad290	FALSE	TRUE	FALSE	FALSE
tad291	TRUE	TRUE	FALSE	FALSE
tad291	FALSE	TRUE	FALSE	FALSE
tad291	FALSE	TRUE	FALSE	FALSE
tad291	FALSE	TRUE	FALSE	FALSE
tad292	FALSE	TRUE	FALSE	FALSE
tad292	FALSE	TRUE	FALSE	FALSE
tad293	FALSE	TRUE	FALSE	FALSE
tad293	FALSE	TRUE	FALSE	FALSE
tad293	FALSE	TRUE	TRUE	FALSE
tad293	FALSE	TRUE	FALSE	FALSE
tad293	FALSE	TRUE	FALSE	FALSE
tad294	FALSE	TRUE	FALSE	FALSE
tad294	FALSE	TRUE	FALSE	FALSE
tad294	FALSE	TRUE	FALSE	FALSE
tad294	FALSE	TRUE	FALSE	FALSE
tad294	FALSE	TRUE	FALSE	FALSE
tad295	FALSE	TRUE	FALSE	FALSE
tad3	FALSE	TRUE	FALSE	FALSE
tad30	FALSE	TRUE	FALSE	FALSE
tad30	FALSE	TRUE	FALSE	FALSE
tad30	FALSE	TRUE	FALSE	FALSE
tad300	FALSE	TRUE	FALSE	FALSE
tad301	FALSE	TRUE	FALSE	FALSE
tad302	FALSE	TRUE	FALSE	FALSE
tad302	FALSE	TRUE	FALSE	FALSE
tad302	FALSE	TRUE	FALSE	FALSE
tad303	FALSE	TRUE	FALSE	FALSE
tad303	FALSE	TRUE	FALSE	FALSE
tad304	FALSE	TRUE	FALSE	FALSE
tad304	FALSE	TRUE	FALSE	FALSE
tad304	FALSE	TRUE	FALSE	FALSE
tad304	FALSE	TRUE	FALSE	FALSE
tad306	FALSE	TRUE	TRUE	FALSE
tad306	FALSE	TRUE	FALSE	FALSE
tad307	FALSE	TRUE	FALSE	FALSE
tad307	FALSE	TRUE	FALSE	FALSE
tad308	FALSE	TRUE	FALSE	FALSE
tad308	FALSE	TRUE	FALSE	FALSE
tad31	FALSE	TRUE	FALSE	FALSE
tad310	TRUE	TRUE	FALSE	FALSE
tad310	FALSE	TRUE	FALSE	FALSE
tad310	FALSE	TRUE	FALSE	FALSE
tad310	FALSE	TRUE	FALSE	FALSE
tad310	FALSE	TRUE	FALSE	FALSE
tad310	FALSE	TRUE	FALSE	FALSE
tad311	FALSE	TRUE	FALSE	FALSE
tad312	FALSE	TRUE	FALSE	FALSE
tad312	FALSE	TRUE	FALSE	FALSE
tad313	FALSE	TRUE	FALSE	FALSE
tad314	FALSE	TRUE	FALSE	FALSE
tad314	FALSE	TRUE	FALSE	FALSE
tad314	FALSE	TRUE	FALSE	FALSE
tad314	FALSE	TRUE	FALSE	FALSE
tad314	FALSE	TRUE	FALSE	FALSE
tad315	FALSE	TRUE	FALSE	FALSE
tad315	FALSE	TRUE	FALSE	FALSE
tad315	FALSE	TRUE	FALSE	FALSE
tad315	FALSE	TRUE	FALSE	FALSE
tad315	FALSE	TRUE	FALSE	FALSE
tad315	FALSE	TRUE	FALSE	FALSE
tad315	FALSE	TRUE	FALSE	FALSE
tad315	FALSE	TRUE	FALSE	FALSE
tad315	FALSE	TRUE	FALSE	FALSE
tad316	FALSE	TRUE	FALSE	FALSE
tad316	FALSE	TRUE	FALSE	FALSE
tad317	FALSE	TRUE	FALSE	FALSE
tad317	FALSE	TRUE	FALSE	FALSE
tad317	FALSE	TRUE	FALSE	FALSE
tad318	FALSE	TRUE	FALSE	FALSE
tad318	FALSE	TRUE	FALSE	FALSE
tad318	FALSE	TRUE	FALSE	FALSE
tad318	FALSE	TRUE	FALSE	FALSE
tad318	FALSE	TRUE	FALSE	FALSE
tad318	FALSE	TRUE	FALSE	FALSE
tad318	FALSE	TRUE	FALSE	FALSE
tad319	FALSE	TRUE	FALSE	FALSE
tad319	FALSE	TRUE	FALSE	FALSE
tad319	FALSE	TRUE	FALSE	FALSE
tad32	FALSE	TRUE	TRUE	FALSE
tad32	FALSE	TRUE	FALSE	FALSE
tad32	FALSE	TRUE	FALSE	FALSE
tad32	FALSE	TRUE	FALSE	FALSE
tad320	FALSE	TRUE	FALSE	FALSE
tad320	FALSE	TRUE	FALSE	FALSE
tad322	TRUE	TRUE	TRUE	FALSE
tad322	FALSE	TRUE	FALSE	FALSE
tad322	FALSE	TRUE	FALSE	FALSE
tad322	FALSE	TRUE	FALSE	FALSE
tad323	FALSE	TRUE	FALSE	FALSE
tad323	FALSE	TRUE	FALSE	FALSE
tad323	FALSE	TRUE	FALSE	FALSE
tad323	FALSE	TRUE	FALSE	FALSE
tad323	FALSE	TRUE	FALSE	FALSE
tad323	FALSE	TRUE	FALSE	FALSE
tad324	FALSE	TRUE	FALSE	FALSE
tad324	FALSE	TRUE	FALSE	FALSE
tad324	FALSE	TRUE	FALSE	FALSE
tad324	FALSE	TRUE	FALSE	FALSE
tad325	FALSE	TRUE	FALSE	FALSE
tad325	FALSE	TRUE	FALSE	FALSE
tad325	FALSE	TRUE	FALSE	FALSE
tad325	FALSE	TRUE	FALSE	FALSE
tad325	FALSE	TRUE	FALSE	FALSE
tad325	FALSE	TRUE	FALSE	FALSE
tad325	FALSE	TRUE	FALSE	FALSE
tad325	FALSE	TRUE	FALSE	FALSE
tad326	FALSE	TRUE	FALSE	FALSE
tad326	FALSE	TRUE	FALSE	FALSE
tad327	FALSE	TRUE	FALSE	FALSE
tad327	FALSE	TRUE	FALSE	FALSE
tad327	FALSE	TRUE	FALSE	FALSE
tad327	FALSE	TRUE	FALSE	FALSE
tad328	FALSE	TRUE	FALSE	FALSE
tad328	FALSE	TRUE	TRUE	FALSE
tad328	FALSE	TRUE	FALSE	FALSE
tad328	FALSE	TRUE	FALSE	FALSE
tad328	FALSE	TRUE	FALSE	FALSE
tad328	FALSE	TRUE	FALSE	FALSE
tad328	FALSE	TRUE	FALSE	FALSE
tad328	FALSE	TRUE	FALSE	FALSE
tad328	FALSE	TRUE	FALSE	FALSE
tad328	FALSE	TRUE	FALSE	FALSE
tad329	FALSE	TRUE	FALSE	FALSE
tad329	FALSE	TRUE	FALSE	FALSE
tad329	FALSE	TRUE	FALSE	FALSE
tad33	FALSE	TRUE	FALSE	FALSE
tad33	FALSE	TRUE	FALSE	FALSE
tad33	FALSE	TRUE	FALSE	FALSE
tad33	FALSE	TRUE	FALSE	FALSE
tad33	FALSE	TRUE	FALSE	FALSE
tad33	FALSE	TRUE	FALSE	FALSE
tad330	FALSE	TRUE	FALSE	FALSE
tad331	FALSE	TRUE	FALSE	FALSE
tad332	FALSE	TRUE	TRUE	TRUE
tad332	FALSE	TRUE	FALSE	FALSE
tad332	FALSE	TRUE	FALSE	FALSE
tad333	FALSE	TRUE	TRUE	FALSE
tad333	FALSE	TRUE	FALSE	FALSE
tad333	FALSE	TRUE	TRUE	FALSE
tad333	FALSE	TRUE	FALSE	FALSE
tad333	FALSE	TRUE	FALSE	FALSE
tad334	FALSE	TRUE	FALSE	FALSE
tad335	FALSE	TRUE	FALSE	FALSE
tad335	FALSE	TRUE	FALSE	FALSE
tad335	FALSE	TRUE	FALSE	FALSE
tad335	FALSE	TRUE	FALSE	FALSE
tad337	FALSE	TRUE	FALSE	FALSE
tad337	FALSE	TRUE	FALSE	FALSE
tad337	FALSE	TRUE	FALSE	FALSE
tad337	FALSE	TRUE	FALSE	FALSE
tad337	FALSE	TRUE	FALSE	FALSE
tad337	FALSE	TRUE	FALSE	FALSE
tad338	FALSE	TRUE	FALSE	FALSE
tad338	FALSE	TRUE	FALSE	FALSE
tad34	FALSE	TRUE	FALSE	FALSE
tad34	FALSE	TRUE	FALSE	FALSE
tad34	FALSE	TRUE	FALSE	FALSE
tad340	FALSE	TRUE	FALSE	FALSE
tad340	FALSE	TRUE	FALSE	FALSE
tad340	FALSE	TRUE	FALSE	FALSE
tad340	FALSE	TRUE	FALSE	FALSE
tad342	FALSE	TRUE	TRUE	FALSE
tad342	FALSE	TRUE	FALSE	FALSE
tad342	FALSE	TRUE	FALSE	FALSE
tad343	FALSE	TRUE	FALSE	FALSE
tad345	FALSE	TRUE	FALSE	FALSE
tad35	FALSE	TRUE	FALSE	FALSE
tad35	FALSE	TRUE	FALSE	FALSE
tad350	FALSE	TRUE	FALSE	FALSE
tad350	FALSE	TRUE	FALSE	FALSE
tad350	FALSE	TRUE	FALSE	FALSE
tad351	FALSE	TRUE	FALSE	FALSE
tad351	FALSE	TRUE	FALSE	FALSE
tad352	FALSE	TRUE	FALSE	FALSE
tad352	FALSE	TRUE	FALSE	FALSE
tad353	FALSE	TRUE	FALSE	FALSE
tad353	FALSE	TRUE	FALSE	FALSE
tad353	FALSE	TRUE	FALSE	FALSE
tad354	FALSE	TRUE	FALSE	FALSE
tad354	FALSE	TRUE	FALSE	FALSE
tad355	FALSE	TRUE	TRUE	FALSE
tad355	FALSE	TRUE	TRUE	FALSE
tad355	FALSE	TRUE	FALSE	FALSE
tad355	FALSE	TRUE	FALSE	FALSE
tad355	FALSE	TRUE	FALSE	FALSE
tad355	FALSE	TRUE	FALSE	FALSE
tad356	FALSE	TRUE	FALSE	FALSE
tad356	FALSE	TRUE	FALSE	FALSE
tad356	FALSE	TRUE	FALSE	FALSE
tad356	FALSE	TRUE	FALSE	FALSE
tad356	FALSE	TRUE	FALSE	FALSE
tad357	FALSE	TRUE	FALSE	FALSE
tad357	FALSE	TRUE	FALSE	FALSE
tad358	FALSE	TRUE	FALSE	FALSE
tad358	FALSE	TRUE	TRUE	FALSE
tad358	FALSE	TRUE	FALSE	FALSE
tad358	FALSE	TRUE	FALSE	FALSE
tad358	FALSE	TRUE	FALSE	FALSE
tad358	FALSE	TRUE	FALSE	FALSE
tad358	FALSE	TRUE	FALSE	FALSE
tad358	FALSE	TRUE	FALSE	FALSE
tad359	FALSE	TRUE	FALSE	FALSE
tad360	FALSE	TRUE	FALSE	FALSE
tad360	FALSE	TRUE	FALSE	FALSE
tad360	FALSE	TRUE	FALSE	FALSE
tad361	FALSE	TRUE	FALSE	FALSE
tad362	FALSE	TRUE	FALSE	FALSE
tad362	FALSE	TRUE	FALSE	FALSE
tad362	FALSE	TRUE	FALSE	FALSE
tad362	FALSE	TRUE	FALSE	FALSE
tad362	FALSE	TRUE	FALSE	FALSE
tad363	FALSE	TRUE	FALSE	FALSE
tad363	FALSE	TRUE	TRUE	TRUE
tad363	FALSE	TRUE	TRUE	FALSE
tad363	TRUE	TRUE	FALSE	FALSE
tad363	FALSE	TRUE	FALSE	FALSE
tad363	FALSE	TRUE	FALSE	FALSE
tad363	FALSE	TRUE	FALSE	FALSE
tad363	FALSE	TRUE	FALSE	FALSE
tad364	FALSE	TRUE	FALSE	FALSE
tad364	FALSE	TRUE	FALSE	FALSE
tad364	FALSE	TRUE	FALSE	FALSE
tad364	FALSE	TRUE	TRUE	FALSE
tad364	FALSE	TRUE	TRUE	FALSE
tad364	FALSE	TRUE	FALSE	FALSE
tad364	FALSE	TRUE	FALSE	FALSE
tad364	FALSE	TRUE	FALSE	FALSE
tad364	FALSE	TRUE	FALSE	FALSE
tad364	FALSE	TRUE	FALSE	FALSE
tad364	FALSE	TRUE	FALSE	FALSE
tad364	FALSE	TRUE	FALSE	FALSE
tad364	FALSE	TRUE	TRUE	FALSE
tad366	FALSE	TRUE	FALSE	FALSE
tad366	FALSE	TRUE	FALSE	FALSE
tad366	FALSE	TRUE	FALSE	FALSE
tad366	FALSE	TRUE	FALSE	FALSE
tad366	FALSE	TRUE	FALSE	FALSE
tad366	FALSE	TRUE	FALSE	FALSE
tad366	FALSE	TRUE	FALSE	FALSE
tad366	FALSE	TRUE	FALSE	FALSE
tad366	FALSE	TRUE	FALSE	FALSE
tad366	FALSE	TRUE	FALSE	FALSE
tad366	FALSE	TRUE	FALSE	FALSE
tad367	FALSE	TRUE	FALSE	FALSE
tad367	FALSE	TRUE	FALSE	FALSE
tad367	FALSE	TRUE	FALSE	FALSE
tad367	FALSE	TRUE	FALSE	FALSE
tad367	FALSE	TRUE	FALSE	FALSE
tad367	FALSE	TRUE	FALSE	FALSE
tad367	FALSE	TRUE	FALSE	FALSE
tad368	FALSE	TRUE	FALSE	FALSE
tad368	FALSE	TRUE	FALSE	FALSE
tad368	FALSE	TRUE	FALSE	FALSE
tad368	FALSE	TRUE	FALSE	FALSE
tad368	FALSE	TRUE	FALSE	FALSE
tad368	FALSE	TRUE	FALSE	FALSE
tad368	FALSE	TRUE	FALSE	FALSE
tad368	FALSE	TRUE	FALSE	FALSE
tad368	FALSE	TRUE	FALSE	FALSE
tad369	FALSE	TRUE	TRUE	FALSE
tad369	FALSE	TRUE	FALSE	FALSE
tad369	FALSE	TRUE	FALSE	FALSE
tad369	FALSE	TRUE	FALSE	FALSE
tad37	FALSE	TRUE	FALSE	FALSE
tad37	FALSE	TRUE	FALSE	FALSE
tad37	FALSE	TRUE	FALSE	FALSE
tad37	FALSE	TRUE	FALSE	FALSE
tad37	FALSE	TRUE	FALSE	FALSE
tad37	FALSE	TRUE	FALSE	FALSE
tad37	FALSE	TRUE	FALSE	FALSE
tad370	FALSE	TRUE	FALSE	FALSE
tad370	FALSE	TRUE	FALSE	FALSE
tad370	FALSE	TRUE	FALSE	FALSE
tad370	FALSE	TRUE	FALSE	FALSE
tad371	FALSE	TRUE	FALSE	FALSE
tad371	FALSE	TRUE	FALSE	FALSE
tad371	FALSE	TRUE	FALSE	FALSE
tad373	FALSE	TRUE	FALSE	FALSE
tad373	FALSE	TRUE	FALSE	FALSE
tad373	FALSE	TRUE	FALSE	FALSE
tad375	FALSE	TRUE	FALSE	FALSE
tad375	FALSE	TRUE	FALSE	FALSE
tad375	FALSE	TRUE	FALSE	FALSE
tad375	FALSE	TRUE	FALSE	FALSE
tad376	FALSE	TRUE	FALSE	FALSE
tad376	FALSE	TRUE	FALSE	FALSE
tad376	FALSE	TRUE	FALSE	FALSE
tad376	FALSE	TRUE	FALSE	FALSE
tad379	FALSE	TRUE	FALSE	FALSE
tad379	FALSE	TRUE	FALSE	FALSE
tad379	FALSE	TRUE	FALSE	FALSE
tad38	FALSE	TRUE	FALSE	FALSE
tad38	FALSE	TRUE	FALSE	FALSE
tad380	FALSE	TRUE	TRUE	FALSE
tad380	FALSE	TRUE	FALSE	FALSE
tad380	FALSE	TRUE	FALSE	FALSE
tad380	FALSE	TRUE	FALSE	FALSE
tad380	FALSE	TRUE	FALSE	FALSE
tad380	FALSE	TRUE	FALSE	FALSE
tad380	FALSE	TRUE	FALSE	FALSE
tad380	FALSE	TRUE	FALSE	FALSE
tad380	FALSE	TRUE	FALSE	FALSE
tad380	FALSE	TRUE	FALSE	FALSE
tad380	FALSE	TRUE	FALSE	FALSE
tad381	FALSE	TRUE	FALSE	FALSE
tad381	FALSE	TRUE	FALSE	FALSE
tad381	FALSE	TRUE	FALSE	FALSE
tad381	FALSE	TRUE	FALSE	FALSE
tad381	FALSE	TRUE	FALSE	FALSE
tad382	FALSE	TRUE	FALSE	FALSE
tad382	FALSE	TRUE	FALSE	FALSE
tad382	FALSE	TRUE	FALSE	FALSE
tad383	FALSE	TRUE	FALSE	FALSE
tad384	FALSE	TRUE	FALSE	FALSE
tad384	FALSE	TRUE	FALSE	FALSE
tad384	FALSE	TRUE	FALSE	FALSE
tad384	FALSE	TRUE	FALSE	FALSE
tad385	FALSE	TRUE	FALSE	FALSE
tad385	FALSE	TRUE	FALSE	FALSE
tad385	FALSE	TRUE	FALSE	FALSE
tad385	FALSE	TRUE	FALSE	FALSE
tad386	FALSE	TRUE	FALSE	FALSE
tad386	FALSE	TRUE	FALSE	FALSE
tad386	FALSE	TRUE	FALSE	FALSE
tad386	FALSE	TRUE	TRUE	TRUE
tad386	FALSE	TRUE	FALSE	FALSE
tad386	FALSE	TRUE	FALSE	FALSE
tad386	FALSE	TRUE	TRUE	FALSE
tad386	FALSE	TRUE	FALSE	FALSE
tad386	FALSE	TRUE	FALSE	FALSE
tad386	FALSE	TRUE	FALSE	FALSE
tad387	FALSE	TRUE	FALSE	FALSE
tad387	FALSE	TRUE	FALSE	FALSE
tad388	FALSE	TRUE	FALSE	FALSE
tad389	FALSE	TRUE	FALSE	FALSE
tad39	FALSE	TRUE	FALSE	FALSE
tad39	TRUE	TRUE	TRUE	FALSE
tad39	FALSE	TRUE	FALSE	FALSE
tad39	FALSE	TRUE	FALSE	FALSE
tad39	FALSE	TRUE	FALSE	FALSE
tad39	FALSE	TRUE	FALSE	FALSE
tad393	FALSE	TRUE	TRUE	FALSE
tad394	FALSE	TRUE	TRUE	FALSE
tad395	FALSE	TRUE	FALSE	TRUE
tad395	FALSE	TRUE	TRUE	FALSE
tad395	FALSE	TRUE	FALSE	FALSE
tad395	FALSE	TRUE	FALSE	FALSE
tad395	FALSE	TRUE	FALSE	FALSE
tad397	FALSE	TRUE	FALSE	FALSE
tad397	FALSE	TRUE	FALSE	FALSE
tad399	FALSE	TRUE	FALSE	FALSE
tad4	FALSE	TRUE	TRUE	FALSE
tad4	FALSE	TRUE	FALSE	TRUE
tad4	FALSE	TRUE	FALSE	FALSE
tad40	FALSE	TRUE	FALSE	FALSE
tad40	FALSE	TRUE	FALSE	FALSE
tad40	FALSE	TRUE	FALSE	FALSE
tad40	FALSE	TRUE	FALSE	FALSE
tad40	FALSE	TRUE	FALSE	FALSE
tad40	FALSE	TRUE	FALSE	FALSE
tad40	FALSE	TRUE	FALSE	FALSE
tad40	FALSE	TRUE	FALSE	FALSE
tad400	FALSE	TRUE	FALSE	FALSE
tad401	FALSE	TRUE	FALSE	FALSE
tad401	FALSE	TRUE	FALSE	FALSE
tad401	FALSE	TRUE	FALSE	FALSE
tad402	FALSE	TRUE	FALSE	FALSE
tad403	FALSE	TRUE	FALSE	FALSE
tad404	FALSE	TRUE	FALSE	FALSE
tad404	FALSE	TRUE	FALSE	FALSE
tad404	FALSE	TRUE	FALSE	FALSE
tad404	FALSE	TRUE	FALSE	FALSE
tad404	FALSE	TRUE	FALSE	TRUE
tad407	FALSE	TRUE	FALSE	FALSE
tad407	FALSE	TRUE	FALSE	FALSE
tad407	FALSE	TRUE	FALSE	FALSE
tad408	FALSE	TRUE	FALSE	FALSE
tad408	FALSE	TRUE	FALSE	FALSE
tad408	FALSE	TRUE	FALSE	FALSE
tad408	FALSE	TRUE	FALSE	FALSE
tad409	FALSE	TRUE	FALSE	FALSE
tad409	FALSE	TRUE	FALSE	FALSE
tad409	FALSE	TRUE	FALSE	FALSE
tad409	FALSE	TRUE	FALSE	FALSE
tad409	FALSE	TRUE	FALSE	FALSE
tad41	FALSE	TRUE	FALSE	FALSE
tad41	FALSE	TRUE	FALSE	FALSE
tad41	FALSE	TRUE	FALSE	FALSE
tad41	FALSE	TRUE	FALSE	FALSE
tad41	FALSE	TRUE	FALSE	FALSE
tad41	FALSE	TRUE	FALSE	FALSE
tad41	FALSE	TRUE	FALSE	FALSE
tad41	FALSE	TRUE	FALSE	FALSE
tad410	FALSE	TRUE	FALSE	FALSE
tad410	FALSE	TRUE	FALSE	FALSE
tad410	FALSE	TRUE	FALSE	FALSE
tad410	FALSE	TRUE	FALSE	FALSE
tad411	FALSE	TRUE	FALSE	FALSE
tad411	FALSE	TRUE	FALSE	FALSE
tad411	FALSE	TRUE	FALSE	FALSE
tad413	FALSE	TRUE	FALSE	FALSE
tad414	FALSE	TRUE	FALSE	FALSE
tad414	FALSE	TRUE	FALSE	FALSE
tad415	FALSE	TRUE	FALSE	FALSE
tad416	FALSE	TRUE	FALSE	FALSE
tad416	FALSE	TRUE	FALSE	FALSE
tad416	FALSE	TRUE	FALSE	FALSE
tad417	FALSE	TRUE	FALSE	FALSE
tad417	FALSE	TRUE	FALSE	FALSE
tad418	FALSE	TRUE	FALSE	FALSE
tad418	FALSE	TRUE	FALSE	FALSE
tad419	FALSE	TRUE	FALSE	FALSE
tad419	FALSE	TRUE	FALSE	FALSE
tad419	FALSE	TRUE	FALSE	FALSE
tad419	FALSE	TRUE	FALSE	FALSE
tad419	FALSE	TRUE	FALSE	FALSE
tad419	FALSE	TRUE	FALSE	FALSE
tad42	FALSE	TRUE	FALSE	FALSE
tad42	FALSE	TRUE	FALSE	FALSE
tad42	FALSE	TRUE	FALSE	FALSE
tad420	FALSE	TRUE	FALSE	FALSE
tad420	FALSE	TRUE	FALSE	FALSE
tad422	FALSE	TRUE	FALSE	FALSE
tad422	FALSE	TRUE	FALSE	FALSE
tad422	FALSE	TRUE	FALSE	FALSE
tad423	FALSE	TRUE	FALSE	FALSE
tad423	FALSE	TRUE	FALSE	FALSE
tad423	TRUE	TRUE	FALSE	FALSE
tad423	FALSE	TRUE	FALSE	FALSE
tad425	FALSE	TRUE	FALSE	FALSE
tad425	FALSE	TRUE	FALSE	FALSE
tad426	FALSE	TRUE	FALSE	FALSE
tad426	FALSE	TRUE	FALSE	FALSE
tad426	FALSE	TRUE	FALSE	FALSE
tad427	FALSE	TRUE	FALSE	FALSE
tad427	FALSE	TRUE	FALSE	FALSE
tad427	FALSE	TRUE	FALSE	FALSE
tad427	FALSE	TRUE	FALSE	FALSE
tad427	FALSE	TRUE	FALSE	FALSE
tad427	FALSE	TRUE	FALSE	FALSE
tad427	FALSE	TRUE	FALSE	FALSE
tad428	FALSE	TRUE	FALSE	FALSE
tad429	TRUE	TRUE	TRUE	FALSE
tad43	FALSE	TRUE	FALSE	FALSE
tad43	FALSE	TRUE	FALSE	FALSE
tad431	FALSE	TRUE	FALSE	FALSE
tad431	FALSE	TRUE	FALSE	FALSE
tad431	FALSE	TRUE	FALSE	FALSE
tad431	FALSE	TRUE	FALSE	FALSE
tad432	FALSE	TRUE	FALSE	FALSE
tad432	FALSE	TRUE	FALSE	FALSE
tad434	FALSE	TRUE	FALSE	FALSE
tad434	FALSE	TRUE	FALSE	FALSE
tad435	FALSE	TRUE	FALSE	FALSE
tad435	FALSE	TRUE	FALSE	FALSE
tad435	FALSE	TRUE	FALSE	FALSE
tad435	FALSE	TRUE	FALSE	FALSE
tad435	FALSE	TRUE	FALSE	FALSE
tad436	FALSE	TRUE	FALSE	FALSE
tad436	FALSE	TRUE	FALSE	FALSE
tad436	FALSE	TRUE	FALSE	FALSE
tad437	FALSE	TRUE	FALSE	FALSE
tad437	FALSE	TRUE	FALSE	FALSE
tad438	FALSE	TRUE	FALSE	FALSE
tad44	FALSE	TRUE	FALSE	FALSE
tad44	FALSE	TRUE	FALSE	FALSE
tad440	FALSE	TRUE	FALSE	FALSE
tad441	FALSE	TRUE	FALSE	FALSE
tad441	FALSE	TRUE	TRUE	FALSE
tad442	FALSE	TRUE	FALSE	FALSE
tad442	FALSE	TRUE	FALSE	FALSE
tad442	FALSE	TRUE	FALSE	FALSE
tad442	FALSE	TRUE	FALSE	FALSE
tad443	FALSE	TRUE	FALSE	FALSE
tad443	FALSE	TRUE	FALSE	FALSE
tad443	FALSE	TRUE	FALSE	FALSE
tad443	FALSE	TRUE	FALSE	FALSE
tad443	FALSE	TRUE	FALSE	FALSE
tad443	FALSE	TRUE	FALSE	FALSE
tad444	FALSE	TRUE	FALSE	FALSE
tad445	FALSE	TRUE	FALSE	FALSE
tad445	FALSE	TRUE	FALSE	FALSE
tad445	FALSE	TRUE	FALSE	FALSE
tad445	FALSE	TRUE	FALSE	FALSE
tad445	FALSE	TRUE	FALSE	FALSE
tad446	FALSE	TRUE	FALSE	FALSE
tad446	FALSE	TRUE	FALSE	FALSE
tad45	FALSE	TRUE	FALSE	FALSE
tad450	FALSE	TRUE	FALSE	FALSE
tad450	FALSE	TRUE	FALSE	FALSE
tad450	FALSE	TRUE	FALSE	FALSE
tad450	FALSE	TRUE	FALSE	FALSE
tad450	FALSE	TRUE	FALSE	FALSE
tad450	FALSE	TRUE	FALSE	FALSE
tad450	FALSE	TRUE	FALSE	FALSE
tad450	FALSE	TRUE	FALSE	FALSE
tad450	FALSE	TRUE	FALSE	FALSE
tad450	FALSE	TRUE	FALSE	FALSE
tad451	TRUE	TRUE	FALSE	FALSE
tad451	FALSE	TRUE	FALSE	FALSE
tad451	FALSE	TRUE	FALSE	FALSE
tad451	FALSE	TRUE	FALSE	FALSE
tad451	FALSE	TRUE	FALSE	FALSE
tad451	FALSE	TRUE	FALSE	FALSE
tad451	FALSE	TRUE	FALSE	FALSE
tad452	FALSE	TRUE	FALSE	FALSE
tad452	FALSE	TRUE	FALSE	FALSE
tad452	FALSE	TRUE	FALSE	FALSE
tad452	FALSE	TRUE	FALSE	FALSE
tad452	FALSE	TRUE	FALSE	FALSE
tad452	FALSE	TRUE	FALSE	FALSE
tad452	FALSE	TRUE	FALSE	FALSE
tad452	FALSE	TRUE	FALSE	FALSE
tad452	FALSE	TRUE	FALSE	FALSE
tad452	FALSE	TRUE	FALSE	FALSE
tad452	FALSE	TRUE	FALSE	FALSE
tad453	FALSE	TRUE	FALSE	FALSE
tad453	FALSE	TRUE	FALSE	FALSE
tad453	FALSE	TRUE	FALSE	FALSE
tad453	FALSE	TRUE	FALSE	FALSE
