molecular_trait_id	haQTL	mQTL	eQTL	pQTL
tad1401	FALSE	TRUE	FALSE	FALSE
tad1401	FALSE	TRUE	FALSE	FALSE
tad1401	FALSE	TRUE	FALSE	FALSE
tad1401	FALSE	TRUE	TRUE	FALSE
tad1401	FALSE	TRUE	FALSE	FALSE
tad1401	FALSE	TRUE	FALSE	FALSE
tad1401	FALSE	TRUE	FALSE	FALSE
tad1401	FALSE	TRUE	FALSE	FALSE
tad1401	FALSE	TRUE	FALSE	FALSE
tad1402	FALSE	TRUE	FALSE	FALSE
tad1402	FALSE	TRUE	FALSE	FALSE
tad1402	FALSE	TRUE	FALSE	FALSE
tad1402	FALSE	TRUE	FALSE	FALSE
tad1402	FALSE	TRUE	FALSE	FALSE
tad1402	FALSE	TRUE	TRUE	FALSE
tad1402	FALSE	TRUE	FALSE	FALSE
tad1402	FALSE	TRUE	FALSE	FALSE
tad1402	FALSE	TRUE	FALSE	FALSE
tad1402	FALSE	TRUE	FALSE	FALSE
tad1402	FALSE	TRUE	FALSE	FALSE
tad1402	FALSE	TRUE	FALSE	FALSE
tad1402	FALSE	TRUE	FALSE	FALSE
tad1402	FALSE	TRUE	TRUE	FALSE
tad1402	FALSE	TRUE	FALSE	FALSE
tad1402	FALSE	TRUE	FALSE	FALSE
tad1402	FALSE	TRUE	FALSE	FALSE
tad1402	FALSE	TRUE	TRUE	FALSE
tad1402	FALSE	TRUE	TRUE	FALSE
tad1403	FALSE	TRUE	TRUE	FALSE
tad1403	FALSE	TRUE	FALSE	FALSE
tad1403	FALSE	TRUE	FALSE	FALSE
tad1403	FALSE	TRUE	FALSE	FALSE
tad1403	FALSE	TRUE	FALSE	FALSE
tad1403	FALSE	TRUE	FALSE	FALSE
tad1403	FALSE	TRUE	FALSE	FALSE
tad1403	FALSE	TRUE	FALSE	FALSE
tad1404	FALSE	TRUE	TRUE	FALSE
tad1404	FALSE	TRUE	TRUE	FALSE
tad1404	FALSE	TRUE	FALSE	FALSE
tad1404	FALSE	TRUE	FALSE	FALSE
tad1404	FALSE	TRUE	TRUE	FALSE
tad1404	FALSE	TRUE	TRUE	FALSE
tad1404	FALSE	TRUE	FALSE	FALSE
tad1404	FALSE	TRUE	FALSE	FALSE
tad1404	FALSE	TRUE	FALSE	FALSE
tad1404	FALSE	TRUE	FALSE	FALSE
tad1404	FALSE	TRUE	FALSE	FALSE
tad1404	FALSE	TRUE	FALSE	FALSE
tad1404	FALSE	TRUE	FALSE	FALSE
tad1404	FALSE	TRUE	FALSE	FALSE
tad1404	FALSE	TRUE	FALSE	FALSE
tad1404	FALSE	TRUE	TRUE	FALSE
tad1404	FALSE	TRUE	TRUE	FALSE
tad1405	FALSE	TRUE	FALSE	FALSE
tad1405	FALSE	TRUE	FALSE	FALSE
tad1405	FALSE	TRUE	FALSE	FALSE
tad1405	FALSE	TRUE	FALSE	FALSE
tad1405	FALSE	TRUE	TRUE	TRUE
tad1405	FALSE	TRUE	FALSE	FALSE
tad1405	FALSE	TRUE	FALSE	FALSE
tad1405	FALSE	TRUE	FALSE	FALSE
tad1405	FALSE	TRUE	FALSE	FALSE
tad1406	FALSE	TRUE	FALSE	FALSE
tad1406	FALSE	TRUE	FALSE	FALSE
tad1406	FALSE	TRUE	FALSE	FALSE
tad1406	FALSE	TRUE	FALSE	FALSE
tad1406	FALSE	TRUE	FALSE	FALSE
tad1406	FALSE	TRUE	FALSE	FALSE
tad1406	FALSE	TRUE	FALSE	FALSE
tad1406	FALSE	TRUE	FALSE	FALSE
tad1406	FALSE	TRUE	FALSE	FALSE
tad1407	FALSE	TRUE	FALSE	FALSE
tad1407	FALSE	TRUE	FALSE	FALSE
tad1407	FALSE	TRUE	FALSE	FALSE
tad1407	FALSE	TRUE	FALSE	FALSE
tad1408	FALSE	TRUE	FALSE	FALSE
tad1408	FALSE	TRUE	FALSE	FALSE
tad1408	FALSE	TRUE	FALSE	FALSE
tad1408	FALSE	TRUE	TRUE	TRUE
tad1408	FALSE	TRUE	FALSE	FALSE
tad1408	FALSE	TRUE	FALSE	FALSE
tad1408	FALSE	TRUE	FALSE	TRUE
tad1408	FALSE	TRUE	FALSE	FALSE
tad1408	FALSE	TRUE	FALSE	FALSE
tad1408	FALSE	TRUE	FALSE	FALSE
tad1408	FALSE	TRUE	TRUE	TRUE
tad1408	FALSE	TRUE	TRUE	FALSE
tad1408	FALSE	TRUE	FALSE	FALSE
tad1408	FALSE	TRUE	FALSE	FALSE
tad1408	FALSE	TRUE	FALSE	FALSE
tad1408	FALSE	TRUE	FALSE	FALSE
tad1408	FALSE	TRUE	FALSE	FALSE
tad1408	FALSE	TRUE	FALSE	FALSE
tad1408	FALSE	TRUE	FALSE	FALSE
tad1409	FALSE	TRUE	FALSE	FALSE
tad1409	FALSE	TRUE	TRUE	FALSE
tad1409	FALSE	TRUE	FALSE	FALSE
tad1409	FALSE	TRUE	FALSE	FALSE
tad1409	FALSE	TRUE	FALSE	FALSE
tad1409	FALSE	TRUE	FALSE	FALSE
tad141	FALSE	TRUE	FALSE	FALSE
tad141	FALSE	TRUE	TRUE	FALSE
tad141	FALSE	TRUE	FALSE	FALSE
tad141	FALSE	TRUE	TRUE	FALSE
tad141	FALSE	TRUE	FALSE	FALSE
tad141	FALSE	TRUE	FALSE	FALSE
tad141	FALSE	TRUE	FALSE	FALSE
tad141	FALSE	TRUE	FALSE	FALSE
tad141	FALSE	TRUE	FALSE	FALSE
tad141	FALSE	TRUE	FALSE	FALSE
tad141	FALSE	TRUE	FALSE	FALSE
tad141	FALSE	TRUE	FALSE	FALSE
tad141	FALSE	TRUE	FALSE	FALSE
tad1411	FALSE	TRUE	FALSE	FALSE
tad1411	FALSE	TRUE	FALSE	FALSE
tad1411	FALSE	TRUE	FALSE	FALSE
tad1411	FALSE	TRUE	TRUE	FALSE
tad1411	FALSE	TRUE	FALSE	FALSE
tad1411	FALSE	TRUE	FALSE	FALSE
tad1411	FALSE	TRUE	TRUE	FALSE
tad1411	FALSE	TRUE	FALSE	FALSE
tad1411	FALSE	TRUE	FALSE	FALSE
tad1412	FALSE	TRUE	FALSE	FALSE
tad1412	FALSE	TRUE	FALSE	FALSE
tad1412	FALSE	TRUE	FALSE	FALSE
tad1412	FALSE	TRUE	FALSE	FALSE
tad1412	FALSE	TRUE	FALSE	FALSE
tad1412	FALSE	TRUE	FALSE	FALSE
tad1412	FALSE	TRUE	FALSE	FALSE
tad1412	FALSE	TRUE	FALSE	FALSE
tad1412	FALSE	TRUE	TRUE	FALSE
tad1412	FALSE	TRUE	FALSE	FALSE
tad1412	FALSE	TRUE	FALSE	FALSE
tad1412	FALSE	TRUE	FALSE	FALSE
tad1412	FALSE	TRUE	FALSE	FALSE
tad1412	FALSE	TRUE	FALSE	FALSE
tad1412	FALSE	TRUE	FALSE	FALSE
tad1412	FALSE	TRUE	FALSE	FALSE
tad1412	FALSE	TRUE	FALSE	FALSE
tad1412	FALSE	TRUE	FALSE	FALSE
tad1412	FALSE	TRUE	FALSE	FALSE
tad1414	FALSE	TRUE	FALSE	FALSE
tad1414	FALSE	TRUE	TRUE	TRUE
tad1414	FALSE	TRUE	FALSE	FALSE
tad1414	FALSE	TRUE	TRUE	FALSE
tad1414	FALSE	TRUE	TRUE	FALSE
tad1414	FALSE	TRUE	FALSE	FALSE
tad1414	FALSE	TRUE	FALSE	FALSE
tad1414	FALSE	TRUE	TRUE	FALSE
tad1414	FALSE	TRUE	FALSE	FALSE
tad1414	FALSE	TRUE	TRUE	FALSE
tad1414	FALSE	TRUE	TRUE	TRUE
tad1414	FALSE	TRUE	FALSE	FALSE
tad1415	FALSE	TRUE	FALSE	FALSE
tad1415	FALSE	TRUE	FALSE	FALSE
tad1415	FALSE	TRUE	TRUE	FALSE
tad1415	FALSE	TRUE	FALSE	FALSE
tad1415	FALSE	TRUE	FALSE	FALSE
tad1415	FALSE	TRUE	FALSE	FALSE
tad1415	FALSE	TRUE	FALSE	FALSE
tad1415	FALSE	TRUE	FALSE	FALSE
tad1416	FALSE	TRUE	FALSE	FALSE
tad1416	FALSE	TRUE	FALSE	FALSE
tad1416	FALSE	TRUE	FALSE	FALSE
tad1416	FALSE	TRUE	FALSE	FALSE
tad1416	FALSE	TRUE	FALSE	FALSE
tad1417	FALSE	TRUE	TRUE	FALSE
tad1417	FALSE	TRUE	FALSE	FALSE
tad1417	FALSE	TRUE	FALSE	FALSE
tad1417	FALSE	TRUE	FALSE	FALSE
tad1417	FALSE	TRUE	TRUE	FALSE
tad1417	FALSE	TRUE	TRUE	FALSE
tad1417	FALSE	TRUE	FALSE	FALSE
tad1417	FALSE	TRUE	FALSE	FALSE
tad142	FALSE	TRUE	FALSE	FALSE
tad142	FALSE	TRUE	FALSE	FALSE
tad142	FALSE	TRUE	FALSE	FALSE
tad142	FALSE	TRUE	FALSE	TRUE
tad142	FALSE	TRUE	FALSE	FALSE
tad142	FALSE	TRUE	FALSE	FALSE
tad142	FALSE	TRUE	FALSE	FALSE
tad142	FALSE	TRUE	FALSE	FALSE
tad143	FALSE	TRUE	FALSE	FALSE
tad143	FALSE	TRUE	FALSE	FALSE
tad143	FALSE	TRUE	FALSE	FALSE
tad143	FALSE	TRUE	FALSE	FALSE
tad143	FALSE	TRUE	FALSE	FALSE
tad143	FALSE	TRUE	FALSE	FALSE
tad143	FALSE	TRUE	FALSE	FALSE
tad143	FALSE	TRUE	FALSE	FALSE
tad143	FALSE	TRUE	FALSE	FALSE
tad144	FALSE	TRUE	FALSE	FALSE
tad144	FALSE	TRUE	FALSE	FALSE
tad145	FALSE	TRUE	FALSE	FALSE
tad145	FALSE	TRUE	FALSE	FALSE
tad145	FALSE	TRUE	FALSE	FALSE
tad145	FALSE	TRUE	FALSE	FALSE
tad145	FALSE	TRUE	FALSE	FALSE
tad145	FALSE	TRUE	FALSE	FALSE
tad145	FALSE	TRUE	FALSE	FALSE
tad146	FALSE	TRUE	FALSE	FALSE
tad146	FALSE	TRUE	FALSE	FALSE
tad146	FALSE	TRUE	FALSE	FALSE
tad146	FALSE	TRUE	FALSE	TRUE
tad146	FALSE	TRUE	TRUE	FALSE
tad146	FALSE	TRUE	FALSE	FALSE
tad146	FALSE	TRUE	FALSE	FALSE
tad146	FALSE	TRUE	FALSE	FALSE
tad146	FALSE	TRUE	FALSE	FALSE
tad146	FALSE	TRUE	FALSE	FALSE
tad146	FALSE	TRUE	FALSE	FALSE
tad146	FALSE	TRUE	FALSE	FALSE
tad146	FALSE	TRUE	FALSE	FALSE
tad146	FALSE	TRUE	FALSE	FALSE
tad146	FALSE	TRUE	FALSE	FALSE
tad146	FALSE	TRUE	FALSE	FALSE
tad146	FALSE	TRUE	FALSE	FALSE
tad147	FALSE	TRUE	FALSE	FALSE
tad147	FALSE	TRUE	FALSE	FALSE
tad147	FALSE	TRUE	FALSE	FALSE
tad147	FALSE	TRUE	FALSE	FALSE
tad147	FALSE	TRUE	FALSE	FALSE
tad147	FALSE	TRUE	FALSE	FALSE
tad147	FALSE	TRUE	FALSE	FALSE
tad147	FALSE	TRUE	FALSE	FALSE
tad148	FALSE	TRUE	FALSE	FALSE
tad148	FALSE	TRUE	FALSE	FALSE
tad148	FALSE	TRUE	FALSE	FALSE
tad148	FALSE	TRUE	FALSE	FALSE
tad148	FALSE	TRUE	FALSE	FALSE
tad149	FALSE	TRUE	FALSE	FALSE
tad149	FALSE	TRUE	FALSE	FALSE
tad149	FALSE	TRUE	TRUE	FALSE
tad149	FALSE	TRUE	TRUE	FALSE
tad149	FALSE	TRUE	FALSE	FALSE
tad149	FALSE	TRUE	FALSE	FALSE
tad149	FALSE	TRUE	FALSE	FALSE
tad149	FALSE	TRUE	FALSE	FALSE
tad149	FALSE	TRUE	TRUE	FALSE
tad149	FALSE	TRUE	TRUE	FALSE
tad15	FALSE	TRUE	FALSE	FALSE
tad15	FALSE	TRUE	FALSE	FALSE
tad15	FALSE	TRUE	FALSE	FALSE
tad15	FALSE	TRUE	TRUE	FALSE
tad15	FALSE	TRUE	FALSE	FALSE
tad15	FALSE	TRUE	FALSE	FALSE
tad15	FALSE	TRUE	FALSE	FALSE
tad15	FALSE	TRUE	TRUE	FALSE
tad15	FALSE	TRUE	FALSE	FALSE
tad15	FALSE	TRUE	FALSE	FALSE
tad15	FALSE	TRUE	FALSE	FALSE
tad15	FALSE	TRUE	FALSE	FALSE
tad15	FALSE	TRUE	FALSE	FALSE
tad150	FALSE	TRUE	FALSE	FALSE
tad150	FALSE	TRUE	FALSE	FALSE
tad150	FALSE	TRUE	FALSE	FALSE
tad150	FALSE	TRUE	FALSE	FALSE
tad150	FALSE	TRUE	FALSE	FALSE
tad150	FALSE	TRUE	FALSE	FALSE
tad150	FALSE	TRUE	FALSE	FALSE
tad150	FALSE	TRUE	FALSE	FALSE
tad150	FALSE	TRUE	FALSE	FALSE
tad150	FALSE	TRUE	FALSE	FALSE
tad150	FALSE	TRUE	FALSE	FALSE
tad150	FALSE	TRUE	FALSE	FALSE
tad151	FALSE	TRUE	FALSE	FALSE
tad151	FALSE	TRUE	FALSE	FALSE
tad151	FALSE	TRUE	FALSE	FALSE
tad151	FALSE	TRUE	FALSE	FALSE
tad151	FALSE	TRUE	FALSE	FALSE
tad151	FALSE	TRUE	FALSE	FALSE
tad151	FALSE	TRUE	FALSE	FALSE
tad151	FALSE	TRUE	TRUE	FALSE
tad151	FALSE	TRUE	FALSE	FALSE
tad151	FALSE	TRUE	FALSE	FALSE
tad151	FALSE	TRUE	FALSE	FALSE
tad151	FALSE	TRUE	FALSE	FALSE
tad151	FALSE	TRUE	FALSE	FALSE
tad151	FALSE	TRUE	FALSE	FALSE
tad151	FALSE	TRUE	FALSE	FALSE
tad151	FALSE	TRUE	FALSE	FALSE
tad151	FALSE	TRUE	FALSE	FALSE
tad151	FALSE	TRUE	FALSE	FALSE
tad151	FALSE	TRUE	FALSE	FALSE
tad151	FALSE	TRUE	FALSE	FALSE
tad152	FALSE	TRUE	FALSE	FALSE
tad152	FALSE	TRUE	FALSE	FALSE
tad152	FALSE	TRUE	FALSE	FALSE
tad153	FALSE	TRUE	FALSE	FALSE
tad153	FALSE	TRUE	FALSE	FALSE
tad153	FALSE	TRUE	FALSE	FALSE
tad153	FALSE	TRUE	TRUE	FALSE
tad153	FALSE	TRUE	TRUE	FALSE
tad153	FALSE	TRUE	FALSE	FALSE
tad153	FALSE	TRUE	FALSE	FALSE
tad153	FALSE	TRUE	FALSE	FALSE
tad153	FALSE	TRUE	FALSE	FALSE
tad153	FALSE	TRUE	FALSE	FALSE
tad153	FALSE	TRUE	FALSE	FALSE
tad153	FALSE	TRUE	TRUE	FALSE
tad153	FALSE	TRUE	TRUE	FALSE
tad154	FALSE	TRUE	FALSE	FALSE
tad154	FALSE	TRUE	FALSE	FALSE
tad154	FALSE	TRUE	FALSE	FALSE
tad154	FALSE	TRUE	FALSE	FALSE
tad154	FALSE	TRUE	FALSE	FALSE
tad154	FALSE	TRUE	FALSE	FALSE
tad154	FALSE	TRUE	TRUE	FALSE
tad154	FALSE	TRUE	FALSE	FALSE
tad155	FALSE	TRUE	TRUE	FALSE
tad155	FALSE	TRUE	FALSE	FALSE
tad155	FALSE	TRUE	FALSE	FALSE
tad155	FALSE	TRUE	FALSE	FALSE
tad155	FALSE	TRUE	FALSE	FALSE
tad155	FALSE	TRUE	FALSE	FALSE
tad155	FALSE	TRUE	FALSE	FALSE
tad155	FALSE	TRUE	FALSE	FALSE
tad155	FALSE	TRUE	FALSE	FALSE
tad155	FALSE	TRUE	FALSE	FALSE
tad155	FALSE	TRUE	FALSE	FALSE
tad155	FALSE	TRUE	FALSE	FALSE
tad156	FALSE	TRUE	FALSE	FALSE
tad156	FALSE	TRUE	FALSE	FALSE
tad156	FALSE	TRUE	FALSE	FALSE
tad156	FALSE	TRUE	FALSE	FALSE
tad156	FALSE	TRUE	FALSE	FALSE
tad157	FALSE	TRUE	FALSE	FALSE
tad157	FALSE	TRUE	FALSE	FALSE
tad157	FALSE	TRUE	FALSE	FALSE
tad157	FALSE	TRUE	FALSE	FALSE
tad157	FALSE	TRUE	FALSE	FALSE
tad158	FALSE	TRUE	TRUE	FALSE
tad158	FALSE	TRUE	FALSE	FALSE
tad158	FALSE	TRUE	FALSE	FALSE
tad158	FALSE	TRUE	TRUE	FALSE
tad158	FALSE	TRUE	FALSE	FALSE
tad158	FALSE	TRUE	FALSE	FALSE
tad158	FALSE	TRUE	FALSE	FALSE
tad158	FALSE	TRUE	TRUE	FALSE
tad158	FALSE	TRUE	FALSE	FALSE
tad158	FALSE	TRUE	FALSE	FALSE
tad158	FALSE	TRUE	FALSE	FALSE
tad158	FALSE	TRUE	FALSE	FALSE
tad158	FALSE	TRUE	FALSE	FALSE
tad158	FALSE	TRUE	FALSE	FALSE
tad158	FALSE	TRUE	FALSE	FALSE
tad158	FALSE	TRUE	FALSE	FALSE
tad159	FALSE	TRUE	FALSE	FALSE
tad159	FALSE	TRUE	FALSE	FALSE
tad159	FALSE	TRUE	FALSE	FALSE
tad159	FALSE	TRUE	FALSE	FALSE
tad159	FALSE	TRUE	FALSE	FALSE
tad159	FALSE	TRUE	FALSE	FALSE
tad16	FALSE	TRUE	TRUE	FALSE
tad16	FALSE	TRUE	FALSE	FALSE
tad16	FALSE	TRUE	TRUE	FALSE
tad16	FALSE	TRUE	FALSE	FALSE
tad16	FALSE	TRUE	TRUE	FALSE
tad16	FALSE	TRUE	FALSE	FALSE
tad160	FALSE	TRUE	FALSE	FALSE
tad160	FALSE	TRUE	FALSE	FALSE
tad160	FALSE	TRUE	FALSE	FALSE
tad160	FALSE	TRUE	FALSE	FALSE
tad160	FALSE	TRUE	FALSE	FALSE
tad160	FALSE	TRUE	FALSE	FALSE
tad160	FALSE	TRUE	FALSE	FALSE
tad161	FALSE	TRUE	FALSE	FALSE
tad161	FALSE	TRUE	FALSE	FALSE
tad161	FALSE	TRUE	FALSE	FALSE
tad161	FALSE	TRUE	FALSE	FALSE
tad161	FALSE	TRUE	FALSE	FALSE
tad161	FALSE	TRUE	FALSE	FALSE
tad161	FALSE	TRUE	FALSE	FALSE
tad161	FALSE	TRUE	FALSE	FALSE
tad161	FALSE	TRUE	FALSE	FALSE
tad161	FALSE	TRUE	FALSE	FALSE
tad161	FALSE	TRUE	FALSE	FALSE
tad161	FALSE	TRUE	FALSE	FALSE
tad161	FALSE	TRUE	FALSE	FALSE
tad161	FALSE	TRUE	FALSE	FALSE
tad162	FALSE	TRUE	FALSE	FALSE
tad162	FALSE	TRUE	TRUE	FALSE
tad162	FALSE	TRUE	FALSE	FALSE
tad162	FALSE	TRUE	FALSE	FALSE
tad162	FALSE	TRUE	FALSE	FALSE
tad162	FALSE	TRUE	FALSE	FALSE
tad163	FALSE	TRUE	FALSE	FALSE
tad163	FALSE	TRUE	FALSE	FALSE
tad164	FALSE	TRUE	FALSE	FALSE
tad164	FALSE	TRUE	FALSE	FALSE
tad164	FALSE	TRUE	FALSE	FALSE
tad164	FALSE	TRUE	FALSE	FALSE
tad164	FALSE	TRUE	FALSE	FALSE
tad164	FALSE	TRUE	FALSE	FALSE
tad164	FALSE	TRUE	FALSE	FALSE
tad164	FALSE	TRUE	FALSE	FALSE
tad164	FALSE	TRUE	TRUE	FALSE
tad164	FALSE	TRUE	FALSE	FALSE
tad164	FALSE	TRUE	FALSE	FALSE
tad164	FALSE	TRUE	FALSE	FALSE
tad165	FALSE	TRUE	FALSE	FALSE
tad165	FALSE	TRUE	FALSE	FALSE
tad165	FALSE	TRUE	FALSE	FALSE
tad165	FALSE	TRUE	FALSE	FALSE
tad165	FALSE	TRUE	FALSE	FALSE
tad165	FALSE	TRUE	FALSE	FALSE
tad165	FALSE	TRUE	TRUE	TRUE
tad165	FALSE	TRUE	TRUE	TRUE
tad166	FALSE	TRUE	TRUE	FALSE
tad166	FALSE	TRUE	FALSE	FALSE
tad166	FALSE	TRUE	TRUE	FALSE
tad166	FALSE	TRUE	FALSE	FALSE
tad166	FALSE	TRUE	FALSE	FALSE
tad166	FALSE	TRUE	FALSE	FALSE
tad167	FALSE	TRUE	FALSE	FALSE
tad167	FALSE	TRUE	FALSE	FALSE
tad167	FALSE	TRUE	FALSE	FALSE
tad167	FALSE	TRUE	FALSE	FALSE
tad167	FALSE	TRUE	FALSE	FALSE
tad167	FALSE	TRUE	FALSE	FALSE
tad167	FALSE	TRUE	FALSE	FALSE
tad167	FALSE	TRUE	FALSE	FALSE
tad167	FALSE	TRUE	FALSE	FALSE
tad167	FALSE	TRUE	FALSE	FALSE
tad167	FALSE	TRUE	FALSE	FALSE
tad167	FALSE	TRUE	FALSE	FALSE
tad167	FALSE	TRUE	FALSE	TRUE
tad167	FALSE	TRUE	FALSE	FALSE
tad167	FALSE	TRUE	FALSE	FALSE
tad167	FALSE	TRUE	FALSE	FALSE
tad168	FALSE	TRUE	TRUE	FALSE
tad168	FALSE	TRUE	FALSE	FALSE
tad168	FALSE	TRUE	TRUE	FALSE
tad168	FALSE	TRUE	FALSE	FALSE
tad168	FALSE	TRUE	FALSE	FALSE
tad168	FALSE	TRUE	TRUE	TRUE
tad168	FALSE	TRUE	TRUE	FALSE
tad168	FALSE	TRUE	FALSE	TRUE
tad168	FALSE	TRUE	FALSE	FALSE
tad168	FALSE	TRUE	FALSE	FALSE
tad168	FALSE	TRUE	FALSE	FALSE
tad169	FALSE	TRUE	FALSE	FALSE
tad169	FALSE	TRUE	TRUE	FALSE
tad169	FALSE	TRUE	FALSE	FALSE
tad169	FALSE	TRUE	FALSE	FALSE
tad169	FALSE	TRUE	FALSE	FALSE
tad169	FALSE	TRUE	FALSE	FALSE
tad169	FALSE	TRUE	FALSE	FALSE
tad169	FALSE	TRUE	FALSE	FALSE
tad169	FALSE	TRUE	FALSE	FALSE
tad17	FALSE	TRUE	FALSE	FALSE
tad17	FALSE	TRUE	FALSE	FALSE
tad17	FALSE	TRUE	FALSE	FALSE
tad17	FALSE	TRUE	FALSE	FALSE
tad17	FALSE	TRUE	TRUE	FALSE
tad17	FALSE	TRUE	FALSE	FALSE
tad17	FALSE	TRUE	FALSE	FALSE
tad17	FALSE	TRUE	FALSE	FALSE
tad17	FALSE	TRUE	FALSE	FALSE
tad170	FALSE	TRUE	FALSE	FALSE
tad170	FALSE	TRUE	FALSE	FALSE
tad171	FALSE	TRUE	FALSE	FALSE
tad171	FALSE	TRUE	FALSE	FALSE
tad171	FALSE	TRUE	FALSE	FALSE
tad172	FALSE	TRUE	FALSE	FALSE
tad172	FALSE	TRUE	FALSE	FALSE
tad172	FALSE	TRUE	FALSE	FALSE
tad172	FALSE	TRUE	FALSE	FALSE
tad173	FALSE	TRUE	FALSE	FALSE
tad173	FALSE	TRUE	TRUE	FALSE
tad173	FALSE	TRUE	TRUE	FALSE
tad173	FALSE	TRUE	FALSE	FALSE
tad173	FALSE	TRUE	FALSE	FALSE
tad173	FALSE	TRUE	FALSE	FALSE
tad173	FALSE	TRUE	FALSE	FALSE
tad174	FALSE	TRUE	FALSE	FALSE
tad174	FALSE	TRUE	TRUE	FALSE
tad174	FALSE	TRUE	FALSE	FALSE
tad174	FALSE	TRUE	FALSE	FALSE
tad174	FALSE	TRUE	FALSE	FALSE
tad174	FALSE	TRUE	FALSE	FALSE
tad174	FALSE	TRUE	FALSE	FALSE
tad174	FALSE	TRUE	TRUE	FALSE
tad174	FALSE	TRUE	FALSE	FALSE
tad174	FALSE	TRUE	FALSE	FALSE
tad174	FALSE	TRUE	TRUE	FALSE
tad174	FALSE	TRUE	TRUE	FALSE
tad174	FALSE	TRUE	FALSE	FALSE
tad174	FALSE	TRUE	FALSE	FALSE
tad175	FALSE	TRUE	FALSE	FALSE
tad175	FALSE	TRUE	FALSE	FALSE
tad175	FALSE	TRUE	FALSE	FALSE
tad175	FALSE	TRUE	FALSE	FALSE
tad175	FALSE	TRUE	FALSE	FALSE
tad175	FALSE	TRUE	FALSE	FALSE
tad175	FALSE	TRUE	TRUE	FALSE
tad175	FALSE	TRUE	FALSE	FALSE
tad175	FALSE	TRUE	FALSE	FALSE
tad175	FALSE	TRUE	FALSE	FALSE
tad176	FALSE	TRUE	FALSE	TRUE
tad176	FALSE	TRUE	FALSE	FALSE
tad176	FALSE	TRUE	FALSE	FALSE
tad176	FALSE	TRUE	FALSE	FALSE
tad176	FALSE	TRUE	FALSE	TRUE
tad176	FALSE	TRUE	FALSE	FALSE
tad176	FALSE	TRUE	FALSE	FALSE
tad176	FALSE	TRUE	FALSE	FALSE
tad176	FALSE	TRUE	FALSE	FALSE
tad177	FALSE	TRUE	TRUE	TRUE
tad177	FALSE	TRUE	FALSE	FALSE
tad177	FALSE	TRUE	FALSE	FALSE
tad177	FALSE	TRUE	FALSE	FALSE
tad177	FALSE	TRUE	FALSE	FALSE
tad177	FALSE	TRUE	FALSE	FALSE
tad177	FALSE	TRUE	FALSE	FALSE
tad177	FALSE	TRUE	FALSE	FALSE
tad177	FALSE	TRUE	FALSE	FALSE
tad177	FALSE	TRUE	FALSE	FALSE
tad177	FALSE	TRUE	FALSE	FALSE
tad178	FALSE	TRUE	FALSE	FALSE
tad178	FALSE	TRUE	FALSE	FALSE
tad178	FALSE	TRUE	FALSE	FALSE
tad178	FALSE	TRUE	FALSE	FALSE
tad178	FALSE	TRUE	FALSE	FALSE
tad178	FALSE	TRUE	FALSE	FALSE
tad178	FALSE	TRUE	FALSE	FALSE
tad178	FALSE	TRUE	FALSE	FALSE
tad178	FALSE	TRUE	FALSE	FALSE
tad178	FALSE	TRUE	FALSE	FALSE
tad179	FALSE	TRUE	FALSE	FALSE
tad179	FALSE	TRUE	FALSE	FALSE
tad179	FALSE	TRUE	FALSE	FALSE
tad179	FALSE	TRUE	FALSE	FALSE
tad179	FALSE	TRUE	FALSE	FALSE
tad179	FALSE	TRUE	FALSE	FALSE
tad179	FALSE	TRUE	FALSE	FALSE
tad179	FALSE	TRUE	FALSE	FALSE
tad179	FALSE	TRUE	FALSE	FALSE
tad18	FALSE	TRUE	FALSE	FALSE
tad18	FALSE	TRUE	FALSE	FALSE
tad18	FALSE	TRUE	FALSE	FALSE
tad18	FALSE	TRUE	FALSE	FALSE
tad18	FALSE	TRUE	TRUE	FALSE
tad18	FALSE	TRUE	FALSE	FALSE
tad18	FALSE	TRUE	FALSE	FALSE
tad180	FALSE	TRUE	FALSE	FALSE
tad180	FALSE	TRUE	FALSE	FALSE
tad180	FALSE	TRUE	TRUE	FALSE
tad180	FALSE	TRUE	FALSE	FALSE
tad180	FALSE	TRUE	TRUE	FALSE
tad180	FALSE	TRUE	FALSE	FALSE
tad180	FALSE	TRUE	FALSE	FALSE
tad181	FALSE	TRUE	FALSE	FALSE
tad181	FALSE	TRUE	FALSE	FALSE
tad181	FALSE	TRUE	FALSE	FALSE
tad181	FALSE	TRUE	FALSE	FALSE
tad181	FALSE	TRUE	FALSE	FALSE
tad182	FALSE	TRUE	FALSE	FALSE
tad182	FALSE	TRUE	FALSE	FALSE
tad182	FALSE	TRUE	FALSE	FALSE
tad182	FALSE	TRUE	TRUE	FALSE
tad183	FALSE	TRUE	FALSE	FALSE
tad183	FALSE	TRUE	TRUE	FALSE
tad183	FALSE	TRUE	TRUE	FALSE
tad183	FALSE	TRUE	FALSE	FALSE
tad183	FALSE	TRUE	FALSE	FALSE
tad183	FALSE	TRUE	FALSE	FALSE
tad183	FALSE	TRUE	FALSE	FALSE
tad183	FALSE	TRUE	FALSE	FALSE
tad183	FALSE	TRUE	FALSE	FALSE
tad183	FALSE	TRUE	FALSE	FALSE
tad183	FALSE	TRUE	FALSE	FALSE
tad183	FALSE	TRUE	FALSE	FALSE
tad183	FALSE	TRUE	FALSE	FALSE
tad184	FALSE	TRUE	FALSE	FALSE
